transaction_id,transaction_datetime,customer_id,customer_full_name,customer_age,customer_country,customer_loyalty_tier,customer_account_age_days,product_category,product_subcategory,quantity_purchased,unit_price_usd,gross_amount_usd,loyalty_discount_pct,promo_discount_pct,total_discount_pct,discount_amount_usd,net_amount_before_tax_usd,tax_rate,tax_amount_usd,net_amount_after_tax_usd,shipping_fee_usd,total_transaction_amount_usd,payment_method,device_type,days_since_last_purchase,is_fraudulent,is_returned,is_churned_customer
TXN0008915,2024-11-27 01:48:23,CUST00242,Yuki Harris,23,Australia,Silver,2475,Books,Textbook,1,20.5,20.5,0.05,0.2,0.25,5.12,15.38,0.062,0.95,16.33,7.39,23.72,Gift Card,Desktop,78,0,0,0
TXN0008916,2024-09-09 17:43:35,CUST00113,Wei Jones,63,United States,Bronze,1385,Electronics,Camera,1,967.89,967.89,0.0,0.0,0.0,0.0,967.89,0.132,127.76,1095.65,0.0,1095.65,Debit Card,Desktop,310,0,0,1
TXN0008917,2023-01-10 18:42:32,CUST00056,Mary Thompson,23,India,Bronze,308,Beauty,Makeup,1,119.45,119.45,0.0,0.0,0.0,0.0,119.45,0.139,16.6,136.05,0.0,136.05,Apple Pay,Mobile,264,0,0,1
TXN0008918,2024-11-23 20:11:40,CUST00695,Charles Jones,54,Japan,Gold,3349,Home & Garden,Plants,1,212.09,212.09,0.1,0.0,0.1,21.21,190.88,0.058,11.07,201.95,0.0,201.95,Gift Card,Mobile,111,0,0,0
TXN0008919,2023-11-16 13:17:38,CUST01331,Mary Kumar,37,India,Bronze,2533,Home & Garden,Tools,2,551.72,1103.44,0.0,0.0,0.0,0.0,1103.44,0.106,116.96,1220.4,0.0,1220.4,PayPal,Mobile,312,0,0,1
TXN0008920,2023-05-10 21:32:31,CUST00737,Jennifer Miller,69,United States,Bronze,350,Groceries,Organic,3,42.05,126.15,0.0,0.1,0.1,12.62,113.53,0.126,14.3,127.83,0.0,127.83,Credit Card,Desktop,240,0,0,1
TXN0008921,2023-05-25 21:33:52,CUST01142,Carlos Jones,23,Germany,Silver,2807,Clothing,Hoodie,1,225.67,225.67,0.05,0.0,0.05,11.28,214.39,0.078,16.72,231.11,0.0,231.11,Credit Card,Desktop,217,0,0,0
TXN0008922,2024-01-22 05:57:18,CUST00536,Thomas Garcia,61,United States,Bronze,1263,Beauty,Skincare,1,71.98,71.98,0.0,0.0,0.0,0.0,71.98,0.149,10.73,82.71,0.0,82.71,Credit Card,Mobile,231,0,0,1
TXN0008923,2024-04-23 02:59:11,CUST00622,Sofia Jones,33,United States,Bronze,2296,Groceries,Dairy,1,74.17,74.17,0.0,0.0,0.0,0.0,74.17,0.15,11.13,85.3,0.0,85.3,Credit Card,Desktop,217,0,0,1
TXN0008924,2024-05-16 19:21:02,CUST00322,Barbara Lee,68,Canada,Gold,1536,Beauty,Vitamins,1,54.4,54.4,0.1,0.0,0.1,5.44,48.96,0.12,5.88,54.84,7.02,61.86,Debit Card,Tablet,109,0,1,0
TXN0008925,2023-04-30 04:05:54,CUST00774,Sofia Singh,69,India,Bronze,1339,Electronics,Headphones,3,746.83,2240.49,0.0,0.1,0.1,224.05,2016.44,0.077,155.27,2171.71,0.0,2171.71,Google Pay,Mobile,231,0,0,1
TXN0008926,2024-07-11 06:01:14,CUST01069,Sofia Brown,26,Canada,Bronze,2317,Groceries,Frozen Food,2,29.75,59.5,0.0,0.15,0.15,8.92,50.58,0.149,7.54,58.12,0.0,58.12,Credit Card,Mobile,75,0,0,0
TXN0008927,2024-01-18 12:01:59,CUST00448,William Anderson,37,United Kingdom,Silver,1101,Clothing,Jacket,4,28.35,113.4,0.05,0.0,0.05,5.67,107.73,0.086,9.26,116.99,0.0,116.99,Credit Card,Mobile,269,0,0,0
TXN0008928,2024-03-09 14:19:51,CUST01428,Aisha Gonzalez,58,Canada,Silver,1208,Home & Garden,Plants,5,655.43,3277.15,0.05,0.05,0.1,327.72,2949.43,0.145,427.67,3377.1,0.0,3377.1,Debit Card,Mobile,207,1,1,0
TXN0008929,2023-11-29 09:51:03,CUST01340,James Kumar,49,United States,Bronze,395,Home & Garden,Decor,3,713.22,2139.66,0.0,0.0,0.0,0.0,2139.66,0.149,318.81,2458.47,0.0,2458.47,Credit Card,Mobile,337,0,0,1
TXN0008930,2023-01-06 06:19:23,CUST00811,Wei White,36,United States,Silver,880,Beauty,Haircare,1,117.14,117.14,0.05,0.0,0.05,5.86,111.28,0.147,16.36,127.64,0.0,127.64,PayPal,Desktop,78,0,0,0
TXN0008931,2023-02-09 11:16:41,CUST00485,Karen Thompson,26,United States,Bronze,1382,Groceries,Dairy,1,25.61,25.61,0.0,0.15,0.15,3.84,21.77,0.133,2.9,24.67,7.94,32.61,Credit Card,Mobile,83,0,0,0
TXN0008932,2024-09-25 02:56:42,CUST00822,Wei Singh,48,France,Silver,3294,Toys,Doll,1,57.47,57.47,0.05,0.2,0.25,14.37,43.1,0.145,6.25,49.35,9.08,58.43,Debit Card,Tablet,237,0,0,0
TXN0008933,2024-06-23 07:37:26,CUST00117,Mohammed Jackson,72,Brazil,Gold,2234,Books,Biography,1,46.71,46.71,0.1,0.05,0.15,7.01,39.7,0.122,4.84,44.54,5.89,50.43,Apple Pay,Desktop,134,0,0,0
TXN0008934,2023-12-07 11:41:22,CUST01500,Mohammed Kim,39,United States,Bronze,1815,Books,Non-Fiction,4,32.47,129.88,0.0,0.0,0.0,0.0,129.88,0.078,10.13,140.01,0.0,140.01,Google Pay,Desktop,340,0,0,1
TXN0008935,2024-01-18 06:17:01,CUST01109,Fatima Chen,39,United States,Gold,1736,Groceries,Snacks,3,37.26,111.78,0.1,0.1,0.2,22.36,89.42,0.092,8.23,97.65,0.0,97.65,Crypto,Desktop,148,0,0,0
TXN0008936,2023-03-06 12:44:11,CUST00763,Charles Chen,31,India,Silver,2805,Electronics,Headphones,2,1302.61,2605.22,0.05,0.0,0.05,130.26,2474.96,0.142,351.44,2826.4,0.0,2826.4,Credit Card,Mobile,202,0,0,0
TXN0008937,2024-10-03 23:23:08,CUST01438,Jennifer Moore,38,Brazil,Gold,2835,Home & Garden,Plants,1,375.09,375.09,0.1,0.0,0.1,37.51,337.58,0.118,39.83,377.41,0.0,377.41,Google Pay,Desktop,174,0,0,0
TXN0008938,2023-09-23 10:47:52,CUST00605,Charles Jones,54,India,Gold,2825,Beauty,Makeup,1,111.07,111.07,0.1,0.05,0.15,16.66,94.41,0.138,13.03,107.44,0.0,107.44,Credit Card,Desktop,91,0,0,0
TXN0008939,2024-11-11 07:30:39,CUST00635,Richard Young,58,France,Silver,2664,Books,Non-Fiction,2,22.52,45.04,0.05,0.05,0.1,4.5,40.54,0.078,3.16,43.7,8.91,52.61,PayPal,Desktop,258,0,0,0
TXN0008940,2024-04-18 08:14:19,CUST01000,Mary Singh,48,United States,Bronze,3638,Clothing,Jeans,1,67.99,67.99,0.0,0.15,0.15,10.2,57.79,0.122,7.05,64.84,0.0,64.84,Google Pay,Desktop,292,0,0,1
TXN0008941,2024-05-05 23:03:47,CUST00404,Carlos Allen,25,United States,Bronze,1558,Groceries,Dairy,1,40.91,40.91,0.0,0.0,0.0,0.0,40.91,0.114,4.66,45.57,4.78,50.35,PayPal,Desktop,278,0,0,1
TXN0008942,2024-06-27 05:44:12,CUST00441,Thomas Martin,74,Japan,Gold,1947,Beauty,Haircare,1,9.74,9.74,0.1,0.15,0.25,2.44,7.3,0.121,0.88,8.18,6.1,14.28,Apple Pay,Mobile,221,0,0,0
TXN0008943,2024-10-05 11:03:10,CUST00137,Aisha Kumar,71,Canada,Bronze,751,Clothing,Suit,1,186.59,186.59,0.0,0.0,0.0,0.0,186.59,0.143,26.68,213.27,0.0,213.27,Apple Pay,Mobile,143,0,0,0
TXN0008944,2023-11-02 00:23:18,CUST00063,Thomas Wilson,26,Japan,Gold,3631,Groceries,Dairy,2,82.05,164.1,0.1,0.0,0.1,16.41,147.69,0.098,14.47,162.16,0.0,162.16,PayPal,Desktop,362,0,0,0
TXN0008945,2023-07-21 18:28:30,CUST00516,Patricia Kumar,51,Brazil,Bronze,3585,Sports,Running Shoes,1,307.85,307.85,0.0,0.0,0.0,0.0,307.85,0.086,26.48,334.33,0.0,334.33,PayPal,Desktop,328,0,0,1
TXN0008946,2023-04-12 19:30:27,CUST01262,Barbara Singh,60,United States,Bronze,2685,Clothing,Shoes,1,210.35,210.35,0.0,0.0,0.0,0.0,210.35,0.052,10.94,221.29,0.0,221.29,Debit Card,Tablet,143,0,0,0
TXN0008947,2024-08-05 11:33:29,CUST00098,Jennifer Kim,23,United States,Silver,2566,Clothing,Sneakers,2,67.31,134.62,0.05,0.05,0.1,13.46,121.16,0.126,15.27,136.43,0.0,136.43,PayPal,Desktop,192,0,0,0
TXN0008948,2023-11-07 06:21:51,CUST00713,Sofia Brown,64,United States,Bronze,3030,Clothing,T-Shirt,1,241.5,241.5,0.0,0.0,0.0,0.0,241.5,0.106,25.6,267.1,0.0,267.1,Credit Card,Desktop,155,0,0,0
TXN0008949,2023-04-18 09:05:53,CUST00965,Aisha Young,34,United States,Silver,2342,Home & Garden,Furniture,2,745.17,1490.34,0.05,0.0,0.05,74.52,1415.82,0.137,193.97,1609.79,0.0,1609.79,Debit Card,Tablet,284,0,0,0
TXN0008950,2023-12-28 05:40:24,CUST00977,Yuki Garcia,58,Canada,Bronze,3513,Electronics,Laptop,3,1193.27,3579.81,0.0,0.05,0.05,178.99,3400.82,0.076,258.46,3659.28,0.0,3659.28,PayPal,Mobile,217,0,0,1
TXN0008951,2023-06-13 11:57:53,CUST00865,Carlos Johnson,30,United States,Gold,1203,Clothing,Hoodie,1,116.09,116.09,0.1,0.0,0.1,11.61,104.48,0.088,9.19,113.67,0.0,113.67,Credit Card,Mobile,101,0,0,0
TXN0008952,2023-12-24 02:59:44,CUST00201,James Rodriguez,27,Canada,Silver,662,Clothing,Suit,1,117.16,117.16,0.05,0.1,0.15,17.57,99.59,0.085,8.47,108.06,0.0,108.06,Credit Card,Desktop,328,0,0,0
TXN0008953,2023-12-18 12:51:50,CUST00833,Mary Smith,59,Japan,Silver,1952,Toys,LEGO,5,7.32,36.6,0.05,0.05,0.1,3.66,32.94,0.126,4.15,37.09,7.56,44.65,Credit Card,Mobile,78,0,0,0
TXN0008954,2023-04-17 10:30:32,CUST01326,Mary Anderson,21,United States,Silver,1690,Electronics,Smart Watch,2,1153.5,2307.0,0.05,0.1,0.15,346.05,1960.95,0.141,276.49,2237.44,0.0,2237.44,Credit Card,Mobile,83,0,0,0
TXN0008955,2023-05-08 02:35:29,CUST00549,Ibrahim Lee,68,Canada,Silver,2624,Electronics,Camera,1,756.59,756.59,0.05,0.0,0.05,37.83,718.76,0.107,76.91,795.67,0.0,795.67,Debit Card,Mobile,9,0,0,0
TXN0008956,2024-09-18 22:14:14,CUST00220,Mohammed Lee,32,Australia,Bronze,2637,Home & Garden,Decor,3,454.21,1362.63,0.0,0.1,0.1,136.26,1226.37,0.055,67.45,1293.82,0.0,1293.82,Credit Card,Desktop,196,0,0,1
TXN0008957,2024-01-12 21:11:24,CUST00511,Susan Jackson,47,United Kingdom,Platinum,955,Electronics,Headphones,4,464.57,1858.28,0.15,0.0,0.15,278.74,1579.54,0.086,135.84,1715.38,0.0,1715.38,PayPal,Desktop,121,0,1,0
TXN0008958,2024-09-16 01:22:39,CUST00040,Elena Johnson,73,United States,Silver,1170,Electronics,Headphones,1,701.62,701.62,0.05,0.0,0.05,35.08,666.54,0.103,68.65,735.19,0.0,735.19,PayPal,Desktop,212,0,0,0
TXN0008959,2024-10-28 02:15:58,CUST00406,Lisa Thompson,43,United Kingdom,Bronze,591,Beauty,Sunscreen,3,123.57,370.71,0.0,0.0,0.0,0.0,370.71,0.07,25.95,396.66,0.0,396.66,Apple Pay,Desktop,335,0,0,1
TXN0008960,2024-12-15 01:19:46,CUST00172,Thomas Moore,49,Canada,Silver,1799,Sports,Yoga Mat,1,373.26,373.26,0.05,0.0,0.05,18.66,354.6,0.073,25.89,380.49,0.0,380.49,Debit Card,Desktop,211,0,0,0
TXN0008961,2023-10-06 02:44:17,CUST01034,Yuki Garcia,19,United States,Bronze,1362,Home & Garden,Cookware,2,401.7,803.4,0.0,0.0,0.0,0.0,803.4,0.099,79.54,882.94,0.0,882.94,Debit Card,Desktop,227,0,0,1
TXN0008962,2024-01-11 12:21:24,CUST00168,Sofia Ahmed,30,Canada,Silver,2682,Electronics,Speaker,1,398.07,398.07,0.05,0.05,0.1,39.81,358.26,0.069,24.72,382.98,0.0,382.98,Google Pay,Desktop,248,0,0,0
TXN0008963,2023-02-01 07:00:11,CUST01485,Karen Kim,73,France,Gold,702,Beauty,Vitamins,1,64.92,64.92,0.1,0.0,0.1,6.49,58.43,0.074,4.32,62.75,0.0,62.75,Debit Card,Desktop,112,0,0,0
TXN0008964,2024-04-28 22:03:39,CUST00541,Richard Lee,73,United States,Bronze,3370,Groceries,Snacks,1,31.44,31.44,0.0,0.1,0.1,3.14,28.3,0.11,3.11,31.41,6.38,37.79,PayPal,Mobile,140,0,0,0
TXN0008965,2023-07-10 08:45:18,CUST00015,Priya Davis,28,Canada,Bronze,2651,Clothing,Jacket,4,113.4,453.6,0.0,0.15,0.15,68.04,385.56,0.137,52.82,438.38,0.0,438.38,Credit Card,Tablet,168,0,0,0
TXN0008966,2024-01-08 16:44:44,CUST01120,Jessica Anderson,61,Japan,Bronze,2781,Toys,Board Game,1,12.77,12.77,0.0,0.0,0.0,0.0,12.77,0.05,0.64,13.41,9.18,22.59,Credit Card,Mobile,327,0,0,1
TXN0008967,2024-03-02 05:15:43,CUST00214,John Harris,40,Mexico,Bronze,1767,Electronics,Smartphone,2,504.59,1009.18,0.0,0.2,0.2,201.84,807.34,0.06,48.44,855.78,0.0,855.78,Credit Card,Desktop,225,0,0,1
TXN0008968,2024-01-24 23:47:51,CUST00594,Charles Wilson,72,United Kingdom,Gold,3368,Groceries,Snacks,4,4.11,16.44,0.1,0.1,0.2,3.29,13.15,0.086,1.13,14.28,8.64,22.92,Credit Card,Mobile,89,0,0,0
TXN0008969,2024-08-23 22:03:19,CUST00331,James Anderson,24,India,Silver,3271,Sports,Camping,1,480.6,480.6,0.05,0.05,0.1,48.06,432.54,0.097,41.96,474.5,0.0,474.5,Credit Card,Mobile,130,0,0,0
TXN0008970,2023-01-11 22:24:12,CUST00044,Joseph Singh,64,United States,Silver,2676,Books,Self-Help,1,14.37,14.37,0.05,0.0,0.05,0.72,13.65,0.085,1.16,14.81,8.61,23.42,Google Pay,Tablet,12,0,0,0
TXN0008971,2024-04-18 04:18:08,CUST00970,Priya Davis,46,France,Platinum,440,Home & Garden,Tools,1,414.1,414.1,0.15,0.1,0.25,103.53,310.57,0.149,46.27,356.84,0.0,356.84,Credit Card,Desktop,341,0,0,0
TXN0008972,2023-11-08 06:02:26,CUST01341,Wei Patel,55,Brazil,Bronze,3337,Home & Garden,Lighting,2,617.08,1234.16,0.0,0.0,0.0,0.0,1234.16,0.134,165.38,1399.54,0.0,1399.54,Google Pay,Mobile,84,0,0,0
TXN0008973,2023-02-06 15:02:57,CUST00247,Karen Wilson,69,United States,Silver,135,Home & Garden,Tools,1,416.48,416.48,0.05,0.0,0.05,20.82,395.66,0.128,50.64,446.3,0.0,446.3,Debit Card,Tablet,263,0,1,0
TXN0008974,2023-12-26 23:34:59,CUST01152,William Jones,67,United States,Bronze,137,Toys,Puzzle,2,54.7,109.4,0.0,0.0,0.0,0.0,109.4,0.101,11.05,120.45,0.0,120.45,Debit Card,Mobile,66,0,0,0
TXN0008975,2023-03-21 19:24:13,CUST00548,Michael Harris,69,United States,Silver,3384,Sports,Yoga Mat,1,192.28,192.28,0.05,0.0,0.05,9.61,182.67,0.139,25.39,208.06,0.0,208.06,Debit Card,Tablet,301,0,0,0
TXN0008976,2024-07-15 06:16:01,CUST00869,Aisha Moore,42,United States,Gold,3301,Electronics,Smart Watch,2,214.5,429.0,0.1,0.0,0.1,42.9,386.1,0.088,33.98,420.08,0.0,420.08,PayPal,Desktop,270,0,0,0
TXN0008977,2024-03-08 14:16:13,CUST01098,Richard Chen,53,Japan,Bronze,1883,Groceries,Organic,4,36.24,144.96,0.0,0.2,0.2,28.99,115.97,0.118,13.68,129.65,0.0,129.65,Apple Pay,Mobile,213,0,0,1
TXN0008978,2024-03-04 05:01:31,CUST01079,Yuki Jackson,30,United Kingdom,Silver,2288,Clothing,Jacket,1,204.43,204.43,0.05,0.0,0.05,10.22,194.21,0.083,16.12,210.33,0.0,210.33,Debit Card,Tablet,168,0,0,0
TXN0008979,2023-08-26 20:11:03,CUST01483,Mohammed Johnson,45,Brazil,Bronze,1873,Clothing,Jeans,1,46.82,46.82,0.0,0.2,0.2,9.36,37.46,0.06,2.25,39.71,8.75,48.46,Credit Card,Mobile,146,0,0,0
TXN0008980,2023-01-24 14:41:25,CUST01411,Carlos Moore,25,United States,Bronze,3474,Groceries,Fresh Produce,1,23.86,23.86,0.0,0.2,0.2,4.77,19.09,0.094,1.79,20.88,9.18,30.06,Debit Card,Desktop,343,0,0,1
TXN0008981,2024-03-24 12:01:17,CUST00266,Susan Brown,54,United Kingdom,Bronze,2005,Beauty,Haircare,5,20.5,102.5,0.0,0.1,0.1,10.25,92.25,0.12,11.07,103.32,0.0,103.32,Debit Card,Desktop,130,0,1,0
TXN0008982,2024-01-07 04:47:01,CUST00270,Lisa Ahmed,60,India,Bronze,768,Clothing,T-Shirt,2,189.63,379.26,0.0,0.05,0.05,18.96,360.3,0.066,23.78,384.08,0.0,384.08,Credit Card,Desktop,7,0,0,0
TXN0008983,2024-12-09 17:37:16,CUST01405,Karen Garcia,52,United States,Platinum,1687,Sports,Sportswear,5,254.01,1270.05,0.15,0.05,0.2,254.01,1016.04,0.138,140.21,1156.25,0.0,1156.25,Google Pay,Desktop,271,0,0,0
TXN0008984,2023-09-28 23:06:47,CUST00808,Robert White,71,Brazil,Silver,2560,Clothing,Jacket,3,132.37,397.11,0.05,0.1,0.15,59.57,337.54,0.051,17.21,354.75,0.0,354.75,Credit Card,Mobile,73,0,0,0
TXN0008985,2023-09-29 04:41:10,CUST01330,Mary Davis,62,Australia,Bronze,2621,Sports,Gym Equipment,2,81.47,162.94,0.0,0.15,0.15,24.44,138.5,0.13,18.0,156.5,0.0,156.5,PayPal,Mobile,17,0,0,0
TXN0008986,2024-09-17 07:39:40,CUST00640,Susan Thompson,51,France,Silver,713,Electronics,Laptop,1,605.72,605.72,0.05,0.1,0.15,90.86,514.86,0.052,26.77,541.63,0.0,541.63,Google Pay,Mobile,140,0,0,0
TXN0008987,2023-06-18 01:11:28,CUST00667,Patricia Garcia,46,Canada,Bronze,2225,Clothing,T-Shirt,3,148.02,444.06,0.0,0.0,0.0,0.0,444.06,0.124,55.06,499.12,0.0,499.12,Bank Transfer,Desktop,137,0,0,0
TXN0008988,2024-07-13 23:59:10,CUST01170,Jennifer Chen,55,Japan,Silver,584,Home & Garden,Bedding,1,778.92,778.92,0.05,0.1,0.15,116.84,662.08,0.137,90.7,752.78,0.0,752.78,Apple Pay,Mobile,109,0,0,0
TXN0008989,2023-10-21 22:18:35,CUST01427,Joseph Davis,19,France,Bronze,1259,Clothing,Shoes,3,246.86,740.58,0.0,0.0,0.0,0.0,740.58,0.149,110.35,850.93,0.0,850.93,Credit Card,Mobile,282,0,0,1
TXN0008990,2024-03-13 05:14:10,CUST00592,Yuki Miller,69,United States,Bronze,1181,Books,Biography,1,41.39,41.39,0.0,0.1,0.1,4.14,37.25,0.115,4.28,41.53,7.5,49.03,Apple Pay,Mobile,115,0,0,0
TXN0008991,2023-11-16 18:13:23,CUST00139,Mohammed Martin,47,Canada,Silver,1129,Beauty,Makeup,1,74.85,74.85,0.05,0.1,0.15,11.23,63.62,0.077,4.9,68.52,0.0,68.52,PayPal,Mobile,74,0,0,0
TXN0008992,2024-02-17 05:39:01,CUST00315,Sarah Miller,32,Mexico,Bronze,1241,Home & Garden,Plants,1,718.69,718.69,0.0,0.0,0.0,0.0,718.69,0.059,42.4,761.09,0.0,761.09,Debit Card,Mobile,53,0,1,0
TXN0008993,2023-07-15 13:28:09,CUST00914,Carlos Patel,33,United States,Silver,822,Home & Garden,Cleaning Supplies,1,271.22,271.22,0.05,0.0,0.05,13.56,257.66,0.109,28.08,285.74,0.0,285.74,Debit Card,Mobile,264,0,0,0
TXN0008994,2023-10-21 00:32:26,CUST00349,David Ahmed,37,United Kingdom,Platinum,2254,Sports,Bicycle,2,555.34,1110.68,0.15,0.0,0.15,166.6,944.08,0.102,96.3,1040.38,0.0,1040.38,Credit Card,Mobile,359,0,0,0
TXN0008995,2023-05-31 17:02:56,CUST00252,Priya Lee,73,Australia,Bronze,2665,Clothing,Jeans,4,66.56,266.24,0.0,0.05,0.05,13.31,252.93,0.074,18.72,271.65,0.0,271.65,PayPal,Desktop,330,0,0,1
TXN0008996,2023-08-07 09:39:58,CUST01247,Charles Gonzalez,49,United States,Silver,1362,Books,Fiction,1,19.58,19.58,0.05,0.2,0.25,4.89,14.69,0.095,1.4,16.09,7.36,23.45,PayPal,Mobile,151,0,0,0
TXN0008997,2024-10-18 14:01:32,CUST00528,John Chen,57,United States,Bronze,331,Groceries,Dairy,1,40.29,40.29,0.0,0.2,0.2,8.06,32.23,0.117,3.77,36.0,5.26,41.26,Bank Transfer,Desktop,67,0,0,0
TXN0008998,2023-01-26 12:57:02,CUST00229,Carlos Jackson,72,India,Bronze,3268,Electronics,Speaker,1,206.25,206.25,0.0,0.2,0.2,41.25,165.0,0.059,9.73,174.73,0.0,174.73,Credit Card,Mobile,215,0,0,1
TXN0008999,2023-11-16 19:47:03,CUST01265,Wei Allen,45,Australia,Silver,1767,Clothing,Suit,1,39.5,39.5,0.05,0.0,0.05,1.98,37.52,0.075,2.81,40.33,8.5,48.83,Apple Pay,Mobile,312,0,0,0
TXN0009000,2024-10-09 08:44:55,CUST00840,Aisha Taylor,74,United Kingdom,Bronze,2780,Home & Garden,Cleaning Supplies,2,239.55,479.1,0.0,0.1,0.1,47.91,431.19,0.087,37.51,468.7,0.0,468.7,Google Pay,Mobile,60,0,0,0
TXN0009001,2024-08-14 09:29:34,CUST00459,Wei Young,49,United States,Silver,3342,Clothing,Suit,3,77.76,233.28,0.05,0.15,0.2,46.66,186.62,0.131,24.45,211.07,0.0,211.07,Credit Card,Mobile,68,0,0,0
TXN0009002,2023-05-16 03:43:16,CUST01040,Jessica Wilson,27,United States,Bronze,3369,Groceries,Beverages,2,27.83,55.66,0.0,0.0,0.0,0.0,55.66,0.113,6.29,61.95,0.0,61.95,Credit Card,Desktop,139,0,0,0
TXN0009003,2023-12-31 04:12:55,CUST01350,Jennifer Garcia,60,Japan,Bronze,1521,Beauty,Nail Care,1,7.71,7.71,0.0,0.0,0.0,0.0,7.71,0.083,0.64,8.35,6.83,15.18,Credit Card,Mobile,239,0,0,1
TXN0009004,2023-11-23 20:15:04,CUST00304,John Thompson,59,United States,Bronze,1823,Toys,Puzzle,2,36.86,73.72,0.0,0.0,0.0,0.0,73.72,0.086,6.34,80.06,0.0,80.06,Credit Card,Mobile,302,0,0,1
TXN0009005,2024-04-20 00:02:20,CUST00630,John Smith,55,United States,Bronze,193,Beauty,Sunscreen,2,23.31,46.62,0.0,0.1,0.1,4.66,41.96,0.11,4.62,46.58,9.69,56.27,Debit Card,Tablet,186,0,0,1
TXN0009006,2023-01-13 00:40:56,CUST00607,James Brown,72,United States,Silver,1782,Sports,Yoga Mat,1,486.44,486.44,0.05,0.15,0.2,97.29,389.15,0.144,56.04,445.19,0.0,445.19,Debit Card,Desktop,279,0,0,0
TXN0009007,2023-04-03 15:04:16,CUST01078,Mohammed Allen,33,United States,Bronze,2237,Toys,Action Figure,1,229.86,229.86,0.0,0.0,0.0,0.0,229.86,0.118,27.12,256.98,0.0,256.98,Credit Card,Mobile,315,0,0,1
TXN0009008,2023-07-03 14:12:27,CUST00497,William Moore,55,United Kingdom,Bronze,654,Sports,Yoga Mat,1,125.51,125.51,0.0,0.2,0.2,25.1,100.41,0.094,9.44,109.85,0.0,109.85,Credit Card,Desktop,49,0,0,0
TXN0009009,2024-04-09 07:33:09,CUST00981,William Chen,43,United States,Bronze,2430,Sports,Swimming,2,371.58,743.16,0.0,0.15,0.15,111.47,631.69,0.084,53.06,684.75,0.0,684.75,Credit Card,Tablet,60,0,0,0
TXN0009010,2023-06-06 09:27:22,CUST00789,Ibrahim Nguyen,29,France,Silver,2614,Electronics,TV,2,31.25,62.5,0.05,0.0,0.05,3.12,59.38,0.061,3.62,63.0,0.0,63.0,Bank Transfer,Mobile,133,0,0,0
TXN0009011,2024-10-24 08:18:29,CUST01101,Linda Miller,72,United States,Gold,2855,Home & Garden,Cookware,3,558.14,1674.42,0.1,0.1,0.2,334.88,1339.54,0.066,88.41,1427.95,0.0,1427.95,Credit Card,Desktop,286,0,0,0
TXN0009012,2023-12-11 20:57:55,CUST01384,Ibrahim Nguyen,31,France,Gold,1342,Books,Fiction,1,49.68,49.68,0.1,0.0,0.1,4.97,44.71,0.059,2.64,47.35,4.07,51.42,Credit Card,Mobile,241,0,0,0
TXN0009013,2023-01-21 11:12:44,CUST00338,James Patel,50,United Kingdom,Silver,1223,Sports,Weights,5,399.66,1998.3,0.05,0.05,0.1,199.83,1798.47,0.09,161.86,1960.33,0.0,1960.33,PayPal,Desktop,157,0,0,0
TXN0009014,2024-11-21 05:51:08,CUST00393,David Davis,47,United States,Bronze,607,Sports,Sportswear,1,492.98,492.98,0.0,0.05,0.05,24.65,468.33,0.067,31.38,499.71,0.0,499.71,Debit Card,Tablet,197,0,0,1
TXN0009015,2023-10-02 19:07:40,CUST00196,Michael Nguyen,33,United Kingdom,Bronze,3206,Sports,Running Shoes,1,520.06,520.06,0.0,0.05,0.05,26.0,494.06,0.09,44.47,538.53,0.0,538.53,Credit Card,Desktop,260,0,0,1
TXN0009016,2024-10-12 23:38:01,CUST00981,William Chen,43,United States,Bronze,2430,Books,Self-Help,4,75.42,301.68,0.0,0.0,0.0,0.0,301.68,0.101,30.47,332.15,0.0,332.15,Credit Card,Mobile,87,0,0,0
TXN0009017,2023-03-04 21:58:19,CUST00668,Susan Chen,31,Canada,Silver,3521,Groceries,Dairy,1,16.13,16.13,0.05,0.0,0.05,0.81,15.32,0.052,0.8,16.12,5.32,21.44,PayPal,Mobile,174,0,0,0
TXN0009018,2023-08-11 14:45:52,CUST01121,Jessica White,41,United States,Bronze,2462,Books,Children,4,7.81,31.24,0.0,0.0,0.0,0.0,31.24,0.114,3.56,34.8,7.45,42.25,PayPal,Mobile,149,0,0,0
TXN0009019,2024-02-23 19:04:49,CUST00195,Karen Chen,52,United States,Platinum,3591,Books,Self-Help,2,62.53,125.06,0.15,0.0,0.15,18.76,106.3,0.082,8.72,115.02,0.0,115.02,Credit Card,Desktop,175,0,0,0
TXN0009020,2024-12-19 13:42:13,CUST00175,Carlos Gonzalez,35,United Kingdom,Gold,747,Electronics,Speaker,1,1277.67,1277.67,0.1,0.1,0.2,255.53,1022.14,0.132,134.92,1157.06,0.0,1157.06,Credit Card,Mobile,41,0,0,0
TXN0009021,2023-10-11 07:52:03,CUST00622,Sofia Jones,33,United States,Bronze,2296,Electronics,Tablet,2,691.76,1383.52,0.0,0.15,0.15,207.53,1175.99,0.121,142.29,1318.28,0.0,1318.28,Debit Card,Desktop,121,0,0,0
TXN0009022,2024-01-19 02:23:14,CUST00051,Jennifer Jackson,18,Mexico,Bronze,3241,Toys,Action Figure,1,184.01,184.01,0.0,0.0,0.0,0.0,184.01,0.117,21.53,205.54,0.0,205.54,Credit Card,Mobile,294,0,0,1
